,time,article_id,sentiment_score,sentiment_label,confidence,model_used
103,2025-11-05 09:24:08+00:00,137,0.8148555755615234,positive,0.8948602676391602,finbert
104,2025-11-04 19:16:43+00:00,138,0.45513078570365906,positive,0.5251149535179138,finbert
105,2025-11-05 14:53:24+00:00,139,0.841188907623291,positive,0.8966653347015381,finbert
106,2025-11-05 14:35:31+00:00,140,0.8024793267250061,positive,0.8471222519874573,finbert
107,2025-11-05 10:45:03+00:00,141,0.8518980145454407,positive,0.9132023453712463,finbert
108,2025-11-05 13:37:22+00:00,142,0.9141054153442383,positive,0.9387758374214172,finbert
109,2025-11-04 19:54:03+00:00,143,0.6224215626716614,positive,0.782376766204834,finbert
110,2025-11-04 21:40:04+00:00,144,0.9026840329170227,positive,0.9411209225654602,finbert
111,2025-11-05 16:36:46+00:00,145,0.8795111775398254,positive,0.9304168820381165,finbert
112,2025-11-04 11:37:30+00:00,146,0.8645967841148376,positive,0.9054806232452393,finbert
113,2025-11-05 15:16:27+00:00,147,0.9025462865829468,positive,0.9343064427375793,finbert
114,2025-11-04 21:45:05+00:00,148,0.6386101245880127,positive,0.7238662838935852,finbert
115,2025-11-05 15:12:52+00:00,149,0.6143670082092285,positive,0.6701806783676147,finbert
116,2025-11-05 14:35:49+00:00,150,0.8537694811820984,positive,0.8809712529182434,finbert
117,2025-11-05 01:03:22+00:00,151,0.7269368171691895,positive,0.8318987488746643,finbert
118,2025-11-04 15:33:36+00:00,152,0.8480249047279358,positive,0.9129930138587952,finbert
119,2025-11-04 22:11:27+00:00,153,0.0494556687772274,neutral,0.9293534159660339,finbert
120,2025-11-03 21:01:26+00:00,154,0.8646246790885925,positive,0.9111489057540894,finbert
121,2025-11-05 06:48:51+00:00,155,0.3209037184715271,neutral,0.6251086592674255,finbert
122,2025-11-05 06:43:50+00:00,156,0.4900507628917694,positive,0.5174997448921204,finbert
123,2025-11-05 12:09:14+00:00,157,0.8497767448425293,positive,0.9051297903060913,finbert
124,2025-11-05 09:07:50+00:00,158,0.8278742432594299,positive,0.8557020425796509,finbert
125,2025-11-05 01:04:34+00:00,159,0.07668589055538177,neutral,0.8715344667434692,finbert
126,2025-11-04 21:19:34+00:00,160,0.3767094016075134,neutral,0.5668548345565796,finbert
127,2025-11-04 19:05:20+00:00,161,0.06259772181510925,neutral,0.8896992802619934,finbert
128,2025-11-04 16:32:04+00:00,162,0.9003679156303406,positive,0.9214177131652832,finbert
129,2025-11-04 17:40:01+00:00,163,-0.02018129453063011,neutral,0.9403250813484192,finbert
130,2025-11-04 20:42:29+00:00,164,0.7692139744758606,positive,0.879143238067627,finbert
131,2025-11-05 11:08:20+00:00,165,0.6013860702514648,positive,0.7692130208015442,finbert
132,2025-11-04 09:44:13+00:00,166,0.2513144314289093,neutral,0.6567139029502869,finbert
133,2025-11-04 20:32:59+00:00,167,0.3795759081840515,positive,0.554326593875885,finbert
134,2025-11-05 07:22:27+00:00,168,0.8185564279556274,positive,0.8583558797836304,finbert
135,2025-11-04 08:02:34+00:00,169,-0.003706321120262146,neutral,0.9282808899879456,finbert
136,2025-11-04 21:34:55+00:00,170,0.029868779703974724,neutral,0.9479221701622009,finbert
137,2025-11-05 08:22:20+00:00,171,-0.39541929960250854,negative,0.6913981437683105,finbert
138,2025-11-04 03:09:22+00:00,172,0.8885094523429871,positive,0.9357137084007263,finbert
139,2025-11-05 10:44:29+00:00,173,-0.8813053965568542,negative,0.936120331287384,finbert
140,2025-11-05 15:08:26+00:00,174,0.7866612076759338,positive,0.8881701231002808,finbert
141,2025-11-04 14:55:42+00:00,175,-0.5576005578041077,negative,0.5817638039588928,finbert
142,2025-11-04 09:07:04+00:00,176,0.007666312158107758,neutral,0.9197441339492798,finbert
143,2025-11-04 18:01:16+00:00,177,0.7910258173942566,positive,0.8327860236167908,finbert
144,2025-11-05 13:01:58+00:00,178,0.1773695945739746,neutral,0.6667274236679077,finbert
145,2025-11-04 16:37:08+00:00,179,0.6420328617095947,positive,0.7383122444152832,finbert
146,2025-11-05 10:40:18+00:00,180,0.13919520378112793,positive,0.5451952219009399,finbert
147,2025-11-05 08:54:16+00:00,181,0.7705936431884766,positive,0.8518242835998535,finbert
148,2025-11-04 13:01:07+00:00,182,0.12179964780807495,neutral,0.848016083240509,finbert
149,2025-11-03 16:48:08+00:00,183,0.035312313586473465,neutral,0.9424266815185547,finbert
150,2025-11-04 16:26:20+00:00,184,-0.8938297033309937,negative,0.9367404580116272,finbert
151,2025-11-03 21:20:36+00:00,185,-0.09435498714447021,neutral,0.8326828479766846,finbert
152,2025-11-03 17:33:03+00:00,186,0.645924985408783,positive,0.7259042263031006,finbert
153,2025-11-03 21:18:09+00:00,187,0.716266930103302,positive,0.848703145980835,finbert
154,2025-11-04 17:36:33+00:00,188,0.8758403062820435,positive,0.9280350208282471,finbert
155,2025-11-03 21:57:27+00:00,189,0.01959461346268654,neutral,0.9571892023086548,finbert
156,2025-11-04 20:27:54+00:00,190,0.682741641998291,positive,0.728460431098938,finbert
157,2025-11-04 16:24:22+00:00,191,0.9002104997634888,positive,0.9363325238227844,finbert
158,2025-11-04 08:20:58+00:00,192,-0.8294959664344788,negative,0.8873385190963745,finbert
159,2025-11-01 04:00:52+00:00,193,0.829838752746582,positive,0.8485898971557617,finbert
160,2025-11-01 21:49:19+00:00,194,0.8688877820968628,positive,0.8922902345657349,finbert
161,2025-10-30 09:24:00+00:00,10230,0.868360698223114,positive,0.9169154167175293,finbert
162,2025-10-30 09:15:00+00:00,10234,-0.8828198909759521,negative,0.9361423850059509,finbert
163,2025-10-30 13:22:00+00:00,10238,-0.15503555536270142,negative,0.5711780786514282,finbert
164,2025-10-30 14:38:04+00:00,10245,0.7698864340782166,positive,0.8153508901596069,finbert
165,2025-10-30 15:38:03+00:00,10246,0.3685561716556549,neutral,0.5416689515113831,finbert
166,2025-10-30 13:03:05+00:00,10288,0.4476526081562042,neutral,0.4935464560985565,finbert
167,2025-10-30 06:18:05+00:00,10297,-0.003003029152750969,neutral,0.9634285569190979,finbert
168,2025-10-30 14:46:05+00:00,10300,0.009989584796130657,neutral,0.9729506373405457,finbert
169,2025-10-30 12:50:00+00:00,10301,0.0014963885769248009,neutral,0.974729061126709,finbert
170,2025-10-30 17:02:03+00:00,10325,0.009454851038753986,neutral,0.968776524066925,finbert
171,2025-10-30 08:10:04+00:00,10327,-0.8803412914276123,negative,0.9094794988632202,finbert
172,2025-10-30 11:27:03+00:00,10330,-0.9121443629264832,negative,0.9343678951263428,finbert
173,2025-10-30 05:20:02+00:00,10334,-0.18396654725074768,neutral,0.6756192445755005,finbert
174,2025-10-30 16:57:05+00:00,10372,0.7970864772796631,positive,0.8919411897659302,finbert
175,2025-10-30 12:59:00+00:00,10376,0.009871776215732098,neutral,0.9668248891830444,finbert
176,2025-10-30 15:30:01+00:00,10380,0.03324031084775925,neutral,0.9343690276145935,finbert
177,2025-10-30 12:36:00+00:00,10381,0.8091887831687927,positive,0.8922634720802307,finbert
178,2025-10-30 16:05:00+00:00,10404,0.21510708332061768,neutral,0.5967578291893005,finbert
179,2025-10-30 11:26:04+00:00,10405,-0.004244692623615265,neutral,0.888802170753479,finbert
180,2025-10-30 09:17:03+00:00,10412,0.5776541829109192,positive,0.7846725583076477,finbert
181,2025-10-30 11:10:02+00:00,10414,0.007789125666022301,neutral,0.9718441367149353,finbert
182,2025-10-30 04:38:01+00:00,10415,-0.7232463359832764,negative,0.8421574831008911,finbert
183,2025-10-30 02:15:05+00:00,10432,0.006706444546580315,neutral,0.9728066325187683,finbert
184,2025-10-30 12:20:04+00:00,10450,0.6169506311416626,positive,0.7774246335029602,finbert
185,2025-10-30 14:00:00+00:00,10452,-0.5988395810127258,negative,0.7945125699043274,finbert
186,2025-10-30 16:20:01+00:00,10461,0.013352392241358757,neutral,0.9712163209915161,finbert
187,2025-10-30 11:00:00+00:00,10465,0.8843908905982971,positive,0.9330589771270752,finbert
188,2025-10-30 15:45:01+00:00,10467,-0.0574399009346962,neutral,0.9036082029342651,finbert
189,2025-10-30 16:03:02+00:00,10474,-0.0005769170820713043,neutral,0.9560862183570862,finbert
190,2025-10-30 03:24:02+00:00,10499,-0.9131468534469604,negative,0.9447067975997925,finbert
191,2025-10-30 15:38:01+00:00,10508,0.6438796520233154,positive,0.7258123755455017,finbert
192,2025-10-30 12:45:00+00:00,10523,0.3940344452857971,positive,0.5485088229179382,finbert
193,2025-10-30 13:05:00+00:00,10526,-0.9130931496620178,negative,0.9499977231025696,finbert
194,2025-10-30 15:51:00+00:00,10555,-0.754080057144165,negative,0.8439159989356995,finbert
195,2025-10-30 08:10:00+00:00,10556,0.7090455293655396,positive,0.838287353515625,finbert
196,2025-10-30 11:00:00+00:00,10557,0.900580883026123,positive,0.9282525181770325,finbert
197,2025-10-30 11:30:00+00:00,10571,0.926627516746521,positive,0.9525161981582642,finbert
198,2025-10-30 12:34:02+00:00,10573,-0.9135859608650208,negative,0.9471222758293152,finbert
199,2025-10-30 11:00:00+00:00,10576,0.900580883026123,positive,0.9282525181770325,finbert
200,2025-10-30 05:11:03+00:00,10584,0.27523916959762573,neutral,0.6064016819000244,finbert
201,2025-10-30 12:10:00+00:00,10588,0.8437097668647766,positive,0.9018096327781677,finbert
202,2025-10-30 11:48:02+00:00,10589,-0.5980628728866577,negative,0.7957167029380798,finbert
203,2025-10-30 12:11:05+00:00,10596,0.8579463362693787,positive,0.9196046590805054,finbert
204,2025-10-30 16:26:02+00:00,10599,0.13668549060821533,neutral,0.8241199851036072,finbert
205,2025-10-30 03:21:04+00:00,10606,0.6555966138839722,positive,0.8143017888069153,finbert
206,2025-10-30 13:06:03+00:00,10610,-0.0025141239166259766,negative,0.4965948760509491,finbert
207,2025-10-30 13:38:04+00:00,10617,-0.8677151203155518,negative,0.9272844195365906,finbert
208,2025-10-30 03:25:04+00:00,10624,-0.9284814596176147,negative,0.9541171193122864,finbert
209,2025-10-30 14:03:04+00:00,10630,0.19289210438728333,neutral,0.6901884078979492,finbert
210,2025-10-30 06:23:03+00:00,10631,-0.18185192346572876,negative,0.586737871170044,finbert
211,2025-10-30 14:33:01+00:00,10632,0.7836827635765076,positive,0.8854165077209473,finbert
212,2025-10-30 07:33:04+00:00,10634,-0.8333354592323303,negative,0.9090808629989624,finbert
213,2025-10-30 12:30:00+00:00,10637,-0.7451205849647522,negative,0.8689147233963013,finbert
214,2025-10-30 09:48:05+00:00,10639,-0.18171697854995728,negative,0.585290789604187,finbert
215,2025-10-30 12:30:00+00:00,10641,-0.7729768753051758,negative,0.8826506733894348,finbert
216,2025-10-30 00:21:03+00:00,10651,0.29115596413612366,positive,0.6365974545478821,finbert
217,2025-10-30 01:54:00+00:00,10655,0.05811220407485962,positive,0.5236661434173584,finbert
218,2025-10-30 09:49:01+00:00,10656,0.017919840291142464,neutral,0.9480308294296265,finbert
219,2025-10-30 01:54:05+00:00,10657,0.05811220407485962,positive,0.5236661434173584,finbert
220,2025-10-30 14:30:00+00:00,10684,0.7726611495018005,positive,0.8741121888160706,finbert
221,2025-10-30 08:52:00+00:00,10694,0.6609290838241577,positive,0.8258872032165527,finbert
222,2025-10-31 17:09:02+00:00,10733,0.8551186323165894,positive,0.9216470122337341,finbert
223,2025-11-01 02:38:01+00:00,10734,0.25690704584121704,positive,0.6239923238754272,finbert
224,2025-11-04 23:35:00+00:00,10735,0.010662592947483063,neutral,0.9750330448150635,finbert
225,2025-10-31 14:00:00+00:00,10736,-0.14771780371665955,negative,0.5671326518058777,finbert
226,2025-10-30 20:53:03+00:00,10737,0.00841436441987753,neutral,0.9652366042137146,finbert
227,2025-10-31 08:00:00+00:00,10738,0.5553467273712158,positive,0.6019405722618103,finbert
228,2025-10-31 14:00:00+00:00,10739,-0.14771780371665955,negative,0.5671326518058777,finbert
229,2025-11-04 19:05:00+00:00,10740,-0.5843034982681274,negative,0.6585929989814758,finbert
230,2025-10-31 01:34:05+00:00,10741,0.003868277184665203,neutral,0.971791684627533,finbert
231,2025-10-31 12:48:03+00:00,10742,-0.02096610888838768,neutral,0.8576393127441406,finbert
232,2025-11-05 04:15:03+00:00,10743,0.09102591872215271,positive,0.3818649649620056,finbert
233,2025-10-31 21:21:03+00:00,10744,0.021805498749017715,neutral,0.9535665512084961,finbert
234,2025-11-03 18:57:05+00:00,10745,0.0029081180691719055,neutral,0.7994070053100586,finbert
235,2025-11-03 13:38:01+00:00,10746,0.01011059433221817,neutral,0.9729640483856201,finbert
236,2025-11-04 09:27:05+00:00,10747,0.026844821870326996,neutral,0.9539629220962524,finbert
237,2025-11-04 18:49:05+00:00,10748,0.01290920004248619,neutral,0.9717469215393066,finbert
238,2025-11-04 21:08:02+00:00,10749,-0.8726557493209839,negative,0.9304021596908569,finbert
239,2025-10-31 09:50:00+00:00,10750,0.6767899990081787,positive,0.8047824501991272,finbert
240,2025-11-04 20:13:04+00:00,10751,-0.7924610376358032,negative,0.8927280902862549,finbert
241,2025-10-31 08:15:00+00:00,10752,0.06216699630022049,neutral,0.8919509053230286,finbert
242,2025-11-04 18:57:03+00:00,10753,0.06259772181510925,neutral,0.8896992802619934,finbert
243,2025-11-03 11:40:01+00:00,10754,0.015086318366229534,neutral,0.9645932912826538,finbert
244,2025-10-31 03:05:04+00:00,10755,0.6037485599517822,positive,0.7975470423698425,finbert
245,2025-11-04 12:11:00+00:00,10756,-0.7112252116203308,negative,0.8518714904785156,finbert
246,2025-11-05 10:25:04+00:00,10757,-0.004711359739303589,neutral,0.9704554080963135,finbert
247,2025-11-05 13:00:00+00:00,10758,0.9124923348426819,positive,0.9409387111663818,finbert
248,2025-10-31 16:16:02+00:00,10759,-0.13583751022815704,neutral,0.8229336738586426,finbert
249,2025-10-31 09:10:02+00:00,10760,-0.14383195340633392,neutral,0.8035702705383301,finbert
250,2025-10-31 18:30:05+00:00,10761,-0.7771168351173401,negative,0.801752507686615,finbert
251,2025-11-01 08:15:00+00:00,10762,-0.0024991147220134735,neutral,0.9730497002601624,finbert
252,2025-11-02 17:46:02+00:00,10763,0.15739578008651733,neutral,0.7909750938415527,finbert
253,2025-11-03 11:37:00+00:00,10764,0.8247241377830505,positive,0.8834676742553711,finbert
254,2025-11-05 16:28:05+00:00,10765,-0.040298689156770706,neutral,0.8901272416114807,finbert
255,2025-11-04 23:59:04+00:00,10766,0.5217589139938354,positive,0.709662139415741,finbert
256,2025-11-04 06:21:04+00:00,10767,-0.23041749000549316,negative,0.6100338697433472,finbert
257,2025-11-04 15:35:03+00:00,10768,0.007472008466720581,neutral,0.9751347303390503,finbert
258,2025-11-04 00:29:02+00:00,10769,-0.9041149020195007,negative,0.9431894421577454,finbert
259,2025-10-30 21:08:00+00:00,10770,0.3779973089694977,positive,0.6829008460044861,finbert
260,2025-11-03 14:38:04+00:00,10771,0.9000477194786072,positive,0.9276548027992249,finbert
261,2025-10-31 17:54:04+00:00,10772,0.8847211003303528,positive,0.9368007183074951,finbert
262,2025-11-05 14:48:00+00:00,10773,0.4483054280281067,positive,0.5441650748252869,finbert
263,2025-11-04 09:45:05+00:00,10774,-0.9039802551269531,negative,0.9234724044799805,finbert
264,2025-11-04 12:35:05+00:00,10775,0.0075711775571107864,neutral,0.9754582047462463,finbert
265,2025-10-31 04:27:02+00:00,10776,0.2337971180677414,neutral,0.7000917792320251,finbert
266,2025-10-31 06:44:01+00:00,10777,0.0176057368516922,neutral,0.9636028409004211,finbert
267,2025-10-31 12:31:05+00:00,10778,0.838552713394165,positive,0.9148150682449341,finbert
268,2025-10-31 12:31:00+00:00,10779,0.5965443849563599,positive,0.7936644554138184,finbert
269,2025-11-04 12:11:00+00:00,10780,-0.900685727596283,negative,0.9422617554664612,finbert
270,2025-11-03 10:00:00+00:00,10781,0.5315600633621216,positive,0.7443717122077942,finbert
271,2025-11-03 07:16:02+00:00,10782,0.1798771619796753,positive,0.5729344487190247,finbert
272,2025-11-05 08:30:00+00:00,10783,0.37797775864601135,positive,0.684892475605011,finbert
273,2025-11-04 22:33:02+00:00,10784,0.7371438145637512,positive,0.8640180826187134,finbert
274,2025-11-04 04:28:01+00:00,10785,0.013400194235146046,neutral,0.9719198346138,finbert
275,2025-11-05 15:07:02+00:00,10786,0.05505327880382538,neutral,0.9200113415718079,finbert
276,2025-11-04 08:58:02+00:00,10787,-0.10722912102937698,neutral,0.8459365367889404,finbert
277,2025-10-31 09:27:00+00:00,10788,-0.7470498085021973,negative,0.8683030605316162,finbert
278,2025-11-04 18:08:05+00:00,10789,-0.8499508500099182,negative,0.9195012450218201,finbert
279,2025-11-05 04:17:05+00:00,10790,-0.007052415981888771,neutral,0.9738300442695618,finbert
280,2025-11-04 18:50:05+00:00,10791,-0.8725782036781311,negative,0.9309743046760559,finbert
281,2025-11-04 19:45:04+00:00,10792,-0.7182559967041016,negative,0.8558436632156372,finbert
282,2025-10-31 18:26:04+00:00,10793,0.8721970915794373,positive,0.9166330099105835,finbert
283,2025-11-02 17:55:00+00:00,10794,-0.9101671576499939,negative,0.9388859272003174,finbert
284,2025-10-31 19:15:03+00:00,10795,-0.444224089384079,neutral,0.5030447840690613,finbert
285,2025-11-02 15:01:01+00:00,10796,-0.06554417312145233,neutral,0.9052407741546631,finbert
286,2025-11-03 07:08:01+00:00,10797,-0.6317701935768127,negative,0.8056275844573975,finbert
287,2025-11-02 15:24:02+00:00,10798,-0.16306143999099731,neutral,0.7458125352859497,finbert
288,2025-10-30 23:32:05+00:00,10799,-0.9313588738441467,negative,0.9548882246017456,finbert
289,2025-11-05 15:24:01+00:00,10800,-0.8235255479812622,negative,0.8433377146720886,finbert
290,2025-10-30 19:48:02+00:00,10801,0.18447408080101013,neutral,0.6438729763031006,finbert
291,2025-11-03 10:25:01+00:00,10802,0.005419987253844738,neutral,0.9750300645828247,finbert
292,2025-11-03 19:13:03+00:00,10803,0.02007736638188362,neutral,0.9226424694061279,finbert
293,2025-11-03 16:46:05+00:00,10804,0.011319132521748543,neutral,0.9741830229759216,finbert
294,2025-11-05 08:07:04+00:00,10805,0.1344916820526123,neutral,0.7960307002067566,finbert
295,2025-10-30 18:49:02+00:00,10806,0.0030506225302815437,neutral,0.9743033051490784,finbert
